URL,Text,Links,Image URLS,Image Alt Text,Tags
"http://theartofgooglebooks.tumblr.com/post/52673369796/neon-moir%C3%A9-throughout-the-world-at-home-or
","Neon moirÃŒÂ©.
Throughout The World at Home, Or Pictures and Scenes from Far-off Lands by Mary Kirby Gregg (1869). Original from Harvard University. Digitized April 9, 2007.",['http://books.google.com/books?id=FAUBAAAAYAAJ&pg=PA205#v=onepage&q&f=false'],"['http://41.media.tumblr.com/446717c6a5c929470337eaa100cf6ef5/tumblr_mo6vz4jvrU1qixa76o1_500.png', 'http://40.media.tumblr.com/91dc11cc33764237908b7348c3fe8ae1/tumblr_mo6vz4jvrU1qixa76o2_250.png', 'http://41.media.tumblr.com/1224efb1a69431b66275ed456d046419/tumblr_mo6vz4jvrU1qixa76o3_250.png', 'http://40.media.tumblr.com/80f8914fd44f982a59a0e1c813258129/tumblr_mo6vz4jvrU1qixa76o4_500.png']","['', '', '', '']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#vintage', '#illustrations', '#neon', '#moir\xe9', '#patterns', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/52271640059/redacted-segments-from-the-suffolk-traveller
","Redacted segments.Ã¥Ã_
From The Suffolk Traveller: or, A Journey Through Suffolk by John Kirby (1735). Original from Oxford University. Digitized April 19, 2007.",['http://books.google.com/books?id=MKsHAAAAQAAJ&pg=RA1-PA63#v=onepage&q&f=false'],"['http://41.media.tumblr.com/cf9773e6efa2f9ad1518d08e13e7e18a/tumblr_mny9ywTDah1qixa76o1_500.png', 'http://41.media.tumblr.com/cba19cebd95e5505fa6602a04ed20937/tumblr_mny9ywTDah1qixa76o2_500.png', 'http://41.media.tumblr.com/60a9e8d13d348162d8ef286f526a11fa/tumblr_mny9ywTDah1qixa76o3_500.png']","['', '', '']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#vintage', '#redacted', '#redaction', '#writing in books', '#crossed out', '#marginalia', '#annotation', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/52271633897/jane-toman-left-a-boarding-pass-stub-inside-the
","Jane Toman left a boarding pass stub inside the front cover of A Journey in the Seaboard Slave States: With Remarks on Their Economy, v. 1, by Frederick Law Olmsted (1856). Does not include metadata indicating library of origination or date of digitization (but does include Stanford library artifacts).",['http://books.google.com/books?id=k_EMAAAAIAAJ&dq=journey&pg=PP2#v=onepage&q&f=false'],"['http://36.media.tumblr.com/bcb353a577abb99331cab52ee4648971/tumblr_mny7ruZOkw1qixa76o1_250.png', 'http://40.media.tumblr.com/2d2c7957d53d618a7c4015ee38091b8c/tumblr_mny7ruZOkw1qixa76o2_250.png']","['', '']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#vintage', '#boarding pass', '#ephemera', '#America West Airlines', '#Phoenix', '#Tucson', '#Jane Toman', '#Stanford', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/52193708296/poem-clipped-pasted-into-front-endpapers-and
","Poem clipped, pasted into front endpapers, and edited.
From the front matter of Fashion, The Emigrants, and Other Poems by Thomas Gillet (1819). Original from Oxford University. Digitized August 9, 2006.",['http://books.google.com/books?id=knECAAAAQAAJ&pg=PP4#v=onepage&q&f=false'],['http://40.media.tumblr.com/fa7475f8bfdd56873bfb92e982f3875b/tumblr_mnmi3qwBRg1qixa76o1_500.png'],"['Poem clipped, pasted into front endpapers, and edited.\nFrom the front matter of Fashion, The Emigrants, and Other Poems by Thomas Gillet (1819). Original from Oxford University. Digitized August 9, 2006.']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#vintage', '#poetry', '#clipping', '#pasted in', '#edited', '#editing', '#annotation', '#marginalia', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/52193703179/illustrations-left-folded-throughout-gazette-of
","Illustrations left folded.
Throughout Gazette of Fashion, and Cutting-room Companion, v. 20, by Edward Minister and Son (1866). Original from Oxford University. Digitized January 19, 2007.",['http://books.google.com/books?id=lSIGAAAAQAAJ&dq=fashion&pg=PA43#v=onepage&q&f=false'],"['http://40.media.tumblr.com/36664c4d863283900fae6729b9c3707d/tumblr_mnmg2uPU8K1qixa76o3_250.png', 'http://40.media.tumblr.com/8ef8cf6ac3e3e483bc4713ae5ecf8f29/tumblr_mnmg2uPU8K1qixa76o5_250.png', 'http://41.media.tumblr.com/2d68fefe0ccafc673917aa873a397ea2/tumblr_mnmg2uPU8K1qixa76o2_250.png', 'http://40.media.tumblr.com/9f1753016e12aef2e59a8855a191db8c/tumblr_mnmg2uPU8K1qixa76o8_250.png', 'http://41.media.tumblr.com/96d85e21aace7d38397b022941bb7e6e/tumblr_mnmg2uPU8K1qixa76o4_250.png', 'http://41.media.tumblr.com/4be8b983ba0f3c7cab99c00e70c34e20/tumblr_mnmg2uPU8K1qixa76o6_250.png', 'http://36.media.tumblr.com/3cb21309a450733f270f9905ce88d4c9/tumblr_mnmg2uPU8K1qixa76o7_250.png', 'http://41.media.tumblr.com/d20f71fc764f5f0a29f76cf498221ae5/tumblr_mnmg2uPU8K1qixa76o1_250.png']","['', '', '', '', '', '', '', '']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#vintage', '#fashion', '#illustration', '#folded', '#obscured', '#Victorian', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/52193698395/tear-from-p-313-of-the-california-and-oregon
","Tear.
From p. 313 of The California and Oregon Trail by Francis Parkman (1901). Original from the University of Michigan. Digitized September 6, 2007.",['http://books.google.com/books?id=nXlIAAAAMAAJ&dq=prairie&pg=PA313#v=onepage&q&f=false'],['http://40.media.tumblr.com/d0390544838394dde920e48c6b92039e/tumblr_mnmecghD061qixa76o1_500.png'],"['Tear.\nFrom p. 313 of The California and Oregon Trail by Francis Parkman (1901). Original from the University of Michigan. Digitized September 6, 2007.']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#vintage', '#ripped', '#torn', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/51652393525/distortion-the-frontispiece-to-chaucer-for
","Distortion.Ã¥Ã_
The frontispiece toÃ¥Ã_Chaucer for Children by Geoffrey Chaucer, ed. and trans. by Mrs. H.R. Haweis (1882). Original from Oxford University. Digitized August 7, 2006.",['http://books.google.com/books?id=nF8CAAAAQAAJ&pg=PP12#v=onepage&q&f=false'],['http://41.media.tumblr.com/7d99d751b4ce9e762e593d73f1aff642/tumblr_mnkht2psfd1qixa76o1_500.png'],"['Distortion.\xa0\nThe frontispiece to\xa0Chaucer for Children by Geoffrey Chaucer, ed. and trans. by Mrs. H.R. Haweis (1882). Original from Oxford University. Digitized August 7, 2006.']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#vintage', '#Chaucer', '#Canterbury Tales', '#frontispiece', '#distortion', '#stretched', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/51652389846/neon-moir%C3%A9-throughout-the-american-railway-its
","Neon moirÃŒÂ©.
Throughout The American Railway: Its Construction, Development, Management, and AppliancesÃ¥Ã_by Thomas Curtis Clarke et al. (1889). Original from the University of Michigan. Digitized May 9, 2006.",['http://books.google.com/books?id=M9f7GKVnf8sC&dq=development&pg=PA165#v=onepage&q&f=false'],"['http://40.media.tumblr.com/7390fb048aae0fe0f9e5b74aae5ee159/tumblr_mniu6pNF5m1qixa76o1_500.png', 'http://41.media.tumblr.com/f0871fa6f837601ab8de383f9aba8e42/tumblr_mniu6pNF5m1qixa76o3_500.png', 'http://36.media.tumblr.com/55225c6cf8773b756511556cd6d37ae2/tumblr_mniu6pNF5m1qixa76o2_500.png']","['', '', '']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#vintage', '#trains', '#neon', '#moir\xe9', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/51652383387/crayon-colored-illustrations-throughout
","Crayon-colored illustrations.
Throughout Afternoon Tea: Rhymes for Children with Original Illustrations by John G. Sowerby and Henry Hetherington Emerson (1881). Original from the New York Public Library. Digitized May 5, 2009.",['http://books.google.com/books?id=fsFCAAAAYAAJ&pg=PA29#v=onepage&q&f=false'],"['http://40.media.tumblr.com/cc7e462f683933d175b2be48078b11d9/tumblr_mnkhfmLJRU1qixa76o1_500.png', 'http://40.media.tumblr.com/7f0bba4af11d27ab01deb78589ce6ea2/tumblr_mnkhfmLJRU1qixa76o5_500.png', 'http://36.media.tumblr.com/f714ec8536e607c3afe7e6e2c85919a1/tumblr_mnkhfmLJRU1qixa76o7_500.png']","['', '', '']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#vintage', '#illustration', '#coloring', '#crayon', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/51652376069/stains-throughout-how-the-children-raised-the
","Stains.
Throughout How the Children Raised the Wind by Edna Lyall (1896). Original from Harvard University. Digitized April 24, 2008.",['http://books.google.com/books?id=gYIZAAAAYAAJ&pg=PA22#v=onepage&q&f=false'],"['http://36.media.tumblr.com/d48f44d968c23926f98285e874d011c9/tumblr_mnkf1eHhzP1qixa76o2_500.png', 'http://41.media.tumblr.com/ee0a3094af59112787387a353b66e772/tumblr_mnkf1eHhzP1qixa76o1_500.png']","['', '']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#vintage', '#stains', '#mold', '#poetry', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/51652371543/illustrations-photographed-through-tissue
","Illustrations photographed through tissue.
Throughout Minor British Theatre, ed. by John Cawthorne (1806). Original from the University of California. Digitized March 10, 2009.",['http://books.google.com/books?id=MbULAQAAIAAJ&pg=PP14#v=onepage&q&f=false'],"['http://40.media.tumblr.com/5cb1b9ab434ac7aa21834e491afda5fd/tumblr_mnjb6cIqQF1qixa76o1_250.png', 'http://41.media.tumblr.com/1426d6eadcb9250a612f5f2b88daaa47/tumblr_mnjb6cIqQF1qixa76o2_250.png', 'http://40.media.tumblr.com/e698a2a95f4e8286fa0eba359e39b8fa/tumblr_mnjb6cIqQF1qixa76o3_250.png', 'http://40.media.tumblr.com/6ae9c5a179285c7247c0f0f84fb0f778/tumblr_mnjb6cIqQF1qixa76o4_250.png']","['', '', '', '']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#vintage', '#illustrations', '#tissue', '#obscured', '#ghostly', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/51652364081/drawing-from-p-98-of-poems-for-children-by
","Drawing.
From p. 98 of Poems for Children by Celia Thaxter (1884). Original from Harvard University. Digitized November 28, 2007.",['http://books.google.com/books?id=9foRAAAAYAAJ&pg=PA98#v=onepage&q&f=false'],['http://40.media.tumblr.com/98e58101b216b190680e375b7ec5967e/tumblr_mnkg9yJCf61qixa76o1_500.png'],"['Drawing.\nFrom p. 98 of Poems for Children by Celia Thaxter (1884). Original from Harvard University. Digitized November 28, 2007.']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#vintage', '#drawing', '#illustration', '#children', '#Marjorie', '#portrait', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art', u""#children's books"", u""#children's literature""]"
"http://theartofgooglebooks.tumblr.com/post/51652358789/puppet-and-peritext-from-the-front-matter-of
","Puppet and peritext.Ã¥Ã_
From the front matter of New Speeches, Dialogues and Recitations for Young Children: Containing Easy Pieces in Plain Language, Readily Understood by Young Children and Expressly Adapted for School Exhibitions, Christmas and Other Juvenile Celebrations by Mrs. Russell Kavanaugh (1884). Original from Princeton University. Digitized March 21, 2008.",['http://books.google.com/books?id=jXgXAAAAYAAJ&pg=PP2#v=onepage&q&f=false'],['http://41.media.tumblr.com/e0f10351935016d005286ca84dbdcfad/tumblr_mnkfty24Ho1qixa76o1_500.png'],"['Puppet and peritext.\xa0\nFrom the front matter of New Speeches, Dialogues and Recitations for Young Children: Containing Easy Pieces in Plain Language, Readily Understood by Young Children and Expressly Adapted for School Exhibitions, Christmas and Other Juvenile Celebrations by Mrs. Russell Kavanaugh (1884). Original from Princeton University. Digitized March 21, 2008.']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#vintage', '#puppet', '#costume', '#peritext', '#handwriting', '#library artifacts', '#stamp', '#cataloging', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/51652353742/this-from-p-185-of-on-heroes-hero-worship-and
","This.
From p. 185 of On Heroes, Hero-worship and the Heroic in HistoryÃ¥Ã_by Thomas Carlyle (1840). Original from Harvard University. Digitized January 15, 2009.",['http://books.google.com/books?id=kCo-AAAAYAAJ&dq=valet&pg=PA185#v=onepage&q&f=false'],['http://40.media.tumblr.com/cc201ac060b34dfc1774c511bc69e852/tumblr_mnjbc1apru1qixa76o1_500.png'],"['This.\nFrom p. 185 of On Heroes, Hero-worship and the Heroic in History\xa0by Thomas Carlyle (1840). Original from Harvard University. Digitized January 15, 2009.']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#vintage', '#circled', '#annotation', '#marginalia', '#writing in books', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/51652349341/pages-in-motion-from-p-360-63-of-the-book-of
","Pages in motion.
From p. 360-63 of The Book of Days: A Miscellany of Popular Antiquities in Connection with the Calendar, Including Anecdote, Biography, & History, Curiosities of Literature and Oddities of Human Life and Character, v. 2, ed. by Robert ChambersÃ¥Ã_(1888?). Does not include metadata indicating library of origination or date of digitization (but does include Stanford library artifacts).",['http://books.google.com/books?id=K0UJAAAAIAAJ&dq=bluth&pg=PA360#v=twopage&q&f=false'],['http://41.media.tumblr.com/5a96358724e54622c1cee6c8223466a8/tumblr_mniwn4Ndxw1qixa76o1_500.png'],"['Pages in motion.\nFrom p. 360-63 of The Book of Days: A Miscellany of Popular Antiquities in Connection with the Calendar, Including Anecdote, Biography, &amp; History, Curiosities of Literature and Oddities of Human Life and Character, v. 2, ed. by Robert Chambers\xa0(1888?). Does not include metadata indicating library of origination or date of digitization (but does include Stanford library artifacts).']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#motion', '#movement', '#page turning', '#obscured', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
"http://theartofgooglebooks.tumblr.com/post/51652344527/remnants-from-the-back-matter-of-city
","Remnants.Ã¥Ã_
From the back matter of City Development: A Study of Parks, Gardens, and Culture Institutes: A Report to the Carnegie Dunfermline Trust by Sir Patrick Geddes (1904). Original from the University of Michigan. Digitized August 2, 2007.",['http://books.google.com/books?id=E3M9AAAAMAAJ&pg=PA236#v=onepage&q&f=false'],['http://41.media.tumblr.com/774199520de9b0f44adcd643ea33ab03/tumblr_mnitj2oMF71qixa76o1_500.png'],"['Remnants.\xa0\nFrom the back matter of City Development: A Study of Parks, Gardens, and Culture Institutes: A Report to the Carnegie Dunfermline Trust by Sir Patrick Geddes (1904). Original from the University of Michigan. Digitized August 2, 2007.']","['#Google Books', '#digitization', '#art', '#lit', '#tech', '#books', '#vintage', '#library artifacts', '#glue', '#circulation slip', '#ripped', '#torn', '#used books', '#old books', '#rare books', '#book art', '#book arts', '#library', '#libraries', '#photography', '#new media', '#digital art']"
